loan_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,default
8662,5000.0,5000.0,36,14.49,172.09,C,C4,3.0,MORTGAGE,40000.0,Verified,2014-06-01,debt_consolidation,RI,27.6,705.0,709.0,19.0,1.0,5008.0,26.1,26.0,2.0,0
8663,15200.0,15200.0,60,16.99,377.68,D,D1,1.0,RENT,38000.0,Source Verified,2017-05-01,other,OR,6.1,675.0,679.0,5.0,0.0,7072.0,56.6,6.0,0.0,1
8664,10000.0,10000.0,36,12.29,333.53,C,C1,7.0,MORTGAGE,75000.0,Not Verified,2015-02-01,debt_consolidation,CA,11.95,690.0,694.0,9.0,0.0,14086.0,70.8,15.0,2.0,0
8665,22750.0,22750.0,60,19.05,590.78,D,D4,5.0,RENT,59000.0,Verified,2012-10-01,debt_consolidation,CT,33.32,700.0,704.0,17.0,0.0,37515.0,52.6,22.0,0.0,0
8666,11400.0,11400.0,36,6.49,349.35,A,A2,9.0,RENT,65000.0,Verified,2014-11-01,debt_consolidation,NJ,28.77,675.0,679.0,10.0,1.0,18294.0,50.4,22.0,0.0,0
8667,15000.0,15000.0,60,13.99,348.95,C,C4,6.0,RENT,72000.0,Verified,2015-04-01,debt_consolidation,CO,17.43,660.0,664.0,6.0,0.0,4530.0,100.0,18.0,1.0,0
8668,3500.0,3500.0,36,10.99,114.57,B,B3,10.0,MORTGAGE,68000.0,Not Verified,2014-10-01,home_improvement,CT,5.47,675.0,679.0,10.0,1.0,2641.0,58.7,24.0,7.0,0
8669,14400.0,14400.0,36,6.99,444.57,A,A3,10.0,RENT,120000.0,Verified,2014-11-01,debt_consolidation,VA,3.78,670.0,674.0,8.0,1.0,21699.0,44.6,24.0,3.0,0
8670,25000.0,25000.0,36,7.39,776.4,A,A4,10.0,MORTGAGE,100000.0,Source Verified,2016-03-01,debt_consolidation,IN,9.29,695.0,699.0,7.0,0.0,19933.0,70.4,19.0,4.0,0
8671,11000.0,11000.0,60,23.99,316.39,E,E4,10.0,RENT,76000.0,Source Verified,2016-06-01,car,MA,15.06,690.0,694.0,5.0,0.0,6134.0,61.3,9.0,0.0,1
8672,14000.0,14000.0,60,16.45,343.81,E,E1,3.0,MORTGAGE,60000.0,Not Verified,2010-09-01,credit_card,AZ,21.54,700.0,704.0,14.0,1.0,23683.0,83.4,22.0,1.0,0
8673,12000.0,12000.0,36,8.18,377.04,B,B1,10.0,MORTGAGE,82000.0,Not Verified,2015-10-01,debt_consolidation,VA,29.33,730.0,734.0,11.0,0.0,13414.0,80.3,28.0,2.0,0
8674,12000.0,12000.0,36,12.39,400.82,C,C1,10.0,MORTGAGE,54000.0,Source Verified,2015-01-01,credit_card,NY,23.6,670.0,674.0,20.0,0.0,34533.0,75.7,40.0,2.0,0
8675,27000.0,27000.0,36,11.99,896.66,B,B3,9.0,MORTGAGE,75000.0,Source Verified,2014-03-01,credit_card,MD,14.93,665.0,669.0,13.0,0.0,22517.0,79.0,42.0,9.0,0
8676,23000.0,23000.0,36,16.78,817.5,C,C5,10.0,RENT,75000.0,Source Verified,2013-09-01,debt_consolidation,NJ,20.35,695.0,699.0,13.0,0.0,20739.0,57.0,25.0,0.0,0
8677,22000.0,22000.0,36,12.73,738.41,B,B5,5.0,MORTGAGE,132000.0,Not Verified,2018-09-01,home_improvement,NM,18.68,735.0,739.0,17.0,0.0,33013.0,23.8,44.0,4.0,0
8678,13000.0,13000.0,36,11.67,429.74,B,B4,10.0,MORTGAGE,50601.63,Source Verified,2014-08-01,credit_card,MD,30.57,705.0,709.0,11.0,0.0,17787.0,69.2,18.0,2.0,0
8679,1100.0,1100.0,36,18.06,39.81,D,D2,8.0,RENT,80000.0,Verified,2017-08-01,other,VA,28.81,680.0,684.0,14.0,0.0,6111.0,40.5,31.0,0.0,1
8680,12000.0,12000.0,36,11.55,396.0,B,B3,0.0,RENT,55000.0,Not Verified,2013-07-01,credit_card,WY,22.47,705.0,709.0,9.0,0.0,12366.0,84.1,19.0,0.0,0
8681,12000.0,12000.0,36,7.69,374.33,A,A4,10.0,RENT,60000.0,Not Verified,2014-10-01,debt_consolidation,GA,24.01,720.0,724.0,20.0,0.0,20863.0,29.8,39.0,0.0,1
8682,21000.0,21000.0,36,9.44,672.11,B,B1,10.0,MORTGAGE,168000.0,Source Verified,2017-09-01,debt_consolidation,KY,8.23,675.0,679.0,13.0,0.0,23534.0,36.4,37.0,3.0,0
8683,9300.0,9300.0,36,8.9,295.31,A,A5,10.0,RENT,52000.0,Verified,2013-12-01,credit_card,TX,17.49,695.0,699.0,10.0,0.0,7906.0,55.7,32.0,1.0,0
8684,12000.0,12000.0,36,6.89,369.93,A,A3,6.0,OWN,55000.0,Verified,2015-11-01,home_improvement,PA,5.59,840.0,844.0,11.0,0.0,170.0,0.3,20.0,4.0,0
8685,15325.0,15325.0,36,13.65,521.18,C,C1,6.0,OWN,48000.0,Source Verified,2014-04-01,debt_consolidation,PA,20.25,715.0,719.0,9.0,0.0,13144.0,53.9,26.0,0.0,0
8686,14000.0,14000.0,60,8.99,290.55,B,B1,2.0,MORTGAGE,65527.0,Not Verified,2016-07-01,major_purchase,AZ,17.14,705.0,709.0,42.0,0.0,9164.0,30.9,64.0,2.0,0
8687,10000.0,10000.0,36,11.99,332.1,C,C1,4.0,OWN,90000.0,Verified,2016-01-01,debt_consolidation,NY,18.49,680.0,684.0,7.0,0.0,3520.0,44.6,29.0,0.0,0
8688,24000.0,24000.0,36,7.9,750.97,A,A4,2.0,MORTGAGE,120000.0,Source Verified,2014-01-01,debt_consolidation,VA,15.71,685.0,689.0,12.0,0.0,37320.0,69.0,18.0,2.0,0
8689,11925.0,11925.0,36,20.2,444.4,E,E3,5.0,MORTGAGE,85000.0,Verified,2014-10-01,small_business,TX,9.91,715.0,719.0,15.0,0.0,2233.0,31.9,25.0,3.0,0
8690,12000.0,12000.0,60,9.17,250.1,B,B2,5.0,MORTGAGE,36500.0,Not Verified,2015-10-01,credit_card,AL,13.55,755.0,759.0,7.0,0.0,8205.0,36.3,19.0,3.0,0
8691,6925.0,6925.0,36,17.86,249.87,D,D5,1.0,RENT,72000.0,Verified,2014-12-01,debt_consolidation,TX,9.51,680.0,684.0,9.0,0.0,6160.0,41.1,9.0,0.0,1
8692,33000.0,33000.0,60,9.92,699.86,B,B2,1.0,RENT,62000.0,Verified,2018-04-01,debt_consolidation,MD,16.74,745.0,749.0,8.0,0.0,5257.0,10.9,20.0,0.0,1
8693,11200.0,11200.0,60,23.13,316.58,F,F1,10.0,OWN,38400.0,Source Verified,2016-02-01,house,TX,13.88,680.0,684.0,13.0,0.0,4547.0,15.9,43.0,2.0,1
8694,6400.0,6400.0,36,24.74,253.59,E,E3,10.0,RENT,50000.0,Verified,2016-11-01,credit_card,ME,33.05,670.0,674.0,15.0,0.0,22220.0,75.6,27.0,0.0,0
8695,5000.0,5000.0,36,17.57,179.69,D,D4,10.0,RENT,45000.0,Verified,2015-10-01,debt_consolidation,CA,19.2,680.0,684.0,7.0,0.0,16772.0,84.3,9.0,0.0,0
8696,25000.0,25000.0,36,11.99,830.24,C,C1,2.0,MORTGAGE,220000.0,Source Verified,2016-02-01,debt_consolidation,CO,8.5,690.0,694.0,5.0,0.0,4390.0,54.9,21.0,5.0,0
8697,9500.0,9500.0,36,6.24,290.05,A,A2,7.0,RENT,33350.0,Not Verified,2015-09-01,credit_card,OH,26.99,725.0,729.0,9.0,0.0,9302.0,86.9,16.0,0.0,0
8698,20000.0,20000.0,36,5.32,602.3,A,A1,10.0,MORTGAGE,250000.0,Not Verified,2016-11-01,credit_card,CT,19.46,710.0,714.0,18.0,0.0,29837.0,50.1,52.0,6.0,0
8699,30000.0,30000.0,36,14.99,1039.82,C,C5,6.0,MORTGAGE,147000.0,Verified,2015-02-01,home_improvement,KY,11.51,685.0,689.0,16.0,0.0,18063.0,48.8,35.0,5.0,0
8700,26375.0,26375.0,36,18.92,965.74,D,D4,5.0,MORTGAGE,95773.0,Source Verified,2014-02-01,debt_consolidation,GA,26.17,660.0,664.0,16.0,7.0,16487.0,66.2,33.0,1.0,1
8701,12000.0,12000.0,36,13.35,406.36,C,C2,7.0,RENT,80000.0,Source Verified,2014-06-01,debt_consolidation,TX,13.4,685.0,689.0,14.0,0.0,12896.0,58.9,28.0,0.0,0
8702,18000.0,18000.0,36,13.57,611.44,C,C3,1.0,MORTGAGE,75000.0,Verified,2009-09-01,educational,NY,2.85,690.0,694.0,11.0,0.0,4389.0,7.7,22.0,1.0,0
8703,25000.0,25000.0,60,23.88,717.46,E,E2,10.0,MORTGAGE,114000.0,Not Verified,2017-10-01,debt_consolidation,DE,22.74,740.0,744.0,21.0,0.0,31932.0,25.5,34.0,2.0,0
8704,18000.0,18000.0,36,5.32,542.07,A,A1,2.0,MORTGAGE,125000.0,Source Verified,2015-09-01,home_improvement,WA,1.36,770.0,774.0,8.0,0.0,4178.0,4.9,25.0,3.0,0
8705,6300.0,6300.0,36,10.99,206.23,B,B2,1.0,RENT,107000.0,Not Verified,2014-02-01,credit_card,CA,18.42,690.0,694.0,10.0,0.0,6419.0,56.0,19.0,0.0,0
8706,7000.0,7000.0,36,8.67,221.53,B,B1,0.0,RENT,30000.0,Source Verified,2015-01-01,debt_consolidation,CA,17.96,690.0,694.0,6.0,0.0,2194.0,33.2,11.0,0.0,0
8707,16000.0,16000.0,60,9.17,333.46,B,B1,10.0,MORTGAGE,47840.0,Not Verified,2014-10-01,debt_consolidation,NY,12.67,770.0,774.0,16.0,0.0,7060.0,9.0,42.0,6.0,0
8708,30625.0,30625.0,60,12.74,692.75,C,C1,10.0,MORTGAGE,85000.0,Verified,2017-04-01,debt_consolidation,PA,15.28,735.0,739.0,6.0,0.0,15449.0,51.7,23.0,6.0,0
8709,13000.0,13000.0,36,13.99,444.25,C,C4,10.0,MORTGAGE,62000.0,Not Verified,2016-01-01,debt_consolidation,VA,25.26,695.0,699.0,13.0,0.0,34140.0,82.3,29.0,4.0,0
8710,10000.0,10000.0,36,16.2,352.56,C,C4,0.0,RENT,45000.0,Source Verified,2013-09-01,debt_consolidation,CO,24.91,705.0,709.0,9.0,0.0,5323.0,31.5,19.0,0.0,0
8711,18000.0,18000.0,36,7.89,563.15,A,A5,3.0,MORTGAGE,140000.0,Not Verified,2015-04-01,debt_consolidation,CA,9.45,660.0,664.0,23.0,1.0,30450.0,71.5,37.0,2.0,0
8712,5500.0,5500.0,36,9.17,175.34,B,B2,0.0,RENT,56000.0,Not Verified,2015-07-01,credit_card,MN,22.57,665.0,669.0,23.0,0.0,7502.0,68.8,24.0,0.0,0
8713,32000.0,32000.0,60,22.15,886.54,E,E5,10.0,MORTGAGE,85000.0,Verified,2014-06-01,debt_consolidation,RI,20.19,725.0,729.0,16.0,0.0,43623.0,55.6,33.0,4.0,1
8714,15000.0,15000.0,36,6.62,460.56,A,A2,7.0,MORTGAGE,39500.0,Verified,2013-05-01,debt_consolidation,GA,27.37,710.0,714.0,16.0,0.0,21102.0,34.0,25.0,2.0,0
8715,5000.0,5000.0,36,9.91,161.13,B,B1,9.0,MORTGAGE,30000.0,Not Verified,2012-01-01,small_business,MI,12.64,745.0,749.0,7.0,0.0,0.0,0.0,12.0,1.0,1
8716,5000.0,5000.0,36,10.99,163.67,B,B3,7.0,RENT,24000.0,Source Verified,2014-07-01,debt_consolidation,FL,27.35,670.0,674.0,9.0,1.0,3123.0,24.0,34.0,3.0,0
8717,11975.0,11975.0,60,24.99,351.42,F,F3,5.0,RENT,38605.0,Source Verified,2016-04-01,debt_consolidation,NY,29.13,700.0,704.0,13.0,0.0,23789.0,89.1,15.0,0.0,0
8718,8000.0,8000.0,36,6.92,246.73,A,A4,0.0,RENT,102000.0,Not Verified,2015-04-01,debt_consolidation,CA,6.87,705.0,709.0,4.0,0.0,7500.0,30.0,8.0,0.0,0
8719,36000.0,36000.0,60,18.25,919.07,D,D3,8.0,RENT,75000.0,Source Verified,2016-05-01,debt_consolidation,NY,29.58,690.0,694.0,11.0,1.0,46659.0,60.4,16.0,0.0,1
8720,15000.0,15000.0,36,9.17,478.19,B,B2,10.0,MORTGAGE,69400.0,Source Verified,2015-12-01,credit_card,MI,21.53,675.0,679.0,9.0,1.0,15199.0,66.7,22.0,6.0,0
8721,14000.0,14000.0,60,12.74,316.69,C,C1,0.0,MORTGAGE,105000.0,Verified,2017-03-01,home_improvement,PA,15.36,720.0,724.0,11.0,0.0,39262.0,69.0,26.0,4.0,1
8722,5000.0,5000.0,36,6.24,152.66,A,A2,10.0,MORTGAGE,70000.0,Not Verified,2015-10-01,credit_card,FL,25.73,720.0,724.0,11.0,0.0,9590.0,34.4,29.0,2.0,0
8723,11000.0,11000.0,36,5.32,331.27,A,A1,6.0,MORTGAGE,64000.0,Verified,2017-03-01,credit_card,GA,19.26,805.0,809.0,14.0,0.0,5899.0,12.1,20.0,3.0,0
8724,6000.0,6000.0,36,11.99,199.26,B,B5,2.0,MORTGAGE,40000.0,Verified,2015-02-01,major_purchase,FL,28.72,680.0,684.0,19.0,0.0,7009.0,20.4,28.0,1.0,1
8725,21000.0,21000.0,60,15.41,504.12,D,D1,10.0,OWN,49362.0,Source Verified,2015-12-01,debt_consolidation,AL,32.87,715.0,719.0,17.0,1.0,2063.0,10.9,33.0,0.0,1
8726,20000.0,20000.0,60,12.49,449.86,B,B5,10.0,MORTGAGE,89000.0,Source Verified,2014-05-01,debt_consolidation,TX,16.61,750.0,754.0,18.0,0.0,14280.0,20.4,24.0,1.0,0
8727,10000.0,10000.0,60,8.39,204.64,B,B1,1.0,OWN,33345.0,Not Verified,2016-06-01,major_purchase,AZ,16.09,725.0,729.0,10.0,0.0,1739.0,7.6,24.0,1.0,0
8728,15000.0,15000.0,36,10.16,485.14,B,B1,10.0,MORTGAGE,70000.0,Source Verified,2013-03-01,credit_card,NY,20.01,715.0,719.0,10.0,0.0,15140.0,61.8,20.0,1.0,0
8729,10000.0,10000.0,36,21.85,381.13,D,D5,4.0,RENT,35000.0,Source Verified,2018-05-01,other,NY,20.61,700.0,704.0,9.0,0.0,7496.0,30.6,13.0,0.0,0
8730,25000.0,25000.0,36,7.49,777.55,A,A4,10.0,MORTGAGE,125000.0,Not Verified,2016-02-01,credit_card,NY,14.5,720.0,724.0,16.0,0.0,32528.0,26.7,19.0,1.0,0
8731,3500.0,3500.0,36,10.64,113.99,B,B2,10.0,MORTGAGE,60000.0,Verified,2013-07-01,credit_card,CA,19.25,695.0,699.0,11.0,0.0,10685.0,65.6,19.0,1.0,1
8732,18000.0,18000.0,36,10.91,588.54,B,B4,10.0,RENT,60386.0,Source Verified,2017-08-01,debt_consolidation,FL,13.85,695.0,699.0,22.0,0.0,17666.0,34.7,27.0,0.0,0
8733,15000.0,15000.0,36,16.29,529.51,C,C4,10.0,MORTGAGE,180000.0,Not Verified,2013-03-01,debt_consolidation,TX,7.89,690.0,694.0,12.0,0.0,15672.0,62.9,35.0,7.0,0
8734,3000.0,3000.0,36,21.98,114.55,E,E4,0.0,RENT,44000.0,Not Verified,2013-04-01,moving,CA,19.72,690.0,694.0,13.0,0.0,4557.0,35.3,33.0,0.0,0
8735,16775.0,16775.0,36,10.99,549.12,B,B3,2.0,RENT,40000.0,Not Verified,2014-07-01,debt_consolidation,TN,26.61,715.0,719.0,7.0,0.0,7892.0,85.8,19.0,1.0,0
8736,8000.0,8000.0,36,5.32,240.92,A,A1,5.0,RENT,36000.0,Not Verified,2015-12-01,credit_card,OH,17.17,745.0,749.0,21.0,0.0,8835.0,23.2,39.0,0.0,0
8737,12000.0,12000.0,60,16.59,295.6,D,D1,10.0,RENT,70000.0,Source Verified,2014-04-01,debt_consolidation,IN,18.0,660.0,664.0,15.0,0.0,19599.0,36.6,34.0,0.0,1
8738,13825.0,13825.0,36,14.46,475.61,C,C4,3.0,OWN,250000.0,Source Verified,2016-02-01,debt_consolidation,TX,4.3,670.0,674.0,9.0,0.0,5803.0,54.2,23.0,3.0,1
8739,5000.0,5000.0,36,6.99,154.37,A,A2,10.0,MORTGAGE,91000.0,Not Verified,2016-07-01,debt_consolidation,MA,11.67,720.0,724.0,7.0,0.0,14308.0,54.4,15.0,4.0,0
8740,10000.0,10000.0,36,7.9,312.91,A,A4,4.0,RENT,70900.0,Not Verified,2013-12-01,credit_card,IL,13.83,690.0,694.0,21.0,0.0,10747.0,44.2,36.0,0.0,0
8741,4625.0,4625.0,36,20.8,173.78,E,E1,6.0,MORTGAGE,18000.0,Verified,2013-09-01,debt_consolidation,AL,11.27,685.0,689.0,5.0,0.0,4092.0,89.0,8.0,1.0,0
8742,16000.0,16000.0,36,5.32,481.84,A,A1,10.0,OWN,93000.0,Source Verified,2016-05-01,credit_card,FL,13.28,680.0,684.0,12.0,1.0,12192.0,38.5,40.0,2.0,0
8743,20950.0,20950.0,60,19.05,544.04,D,D4,6.0,MORTGAGE,53000.0,Verified,2012-09-01,debt_consolidation,FL,17.82,685.0,689.0,9.0,0.0,14983.0,75.7,18.0,1.0,0
8744,5000.0,5000.0,36,7.39,155.28,A,A4,10.0,MORTGAGE,50000.0,Source Verified,2016-03-01,credit_card,NY,30.93,690.0,694.0,13.0,0.0,20391.0,57.6,24.0,0.0,1
8745,30000.0,30000.0,36,14.33,1030.15,C,C1,8.0,MORTGAGE,70000.0,Verified,2013-01-01,debt_consolidation,FL,24.29,705.0,709.0,9.0,0.0,22616.0,66.9,24.0,3.0,0
8746,20000.0,20000.0,60,14.49,470.47,C,C4,9.0,MORTGAGE,55000.0,Source Verified,2014-05-01,credit_card,NV,29.7,705.0,709.0,11.0,0.0,17902.0,72.8,24.0,3.0,1
8747,7000.0,7000.0,36,13.67,238.13,C,C3,6.0,OWN,23000.0,Verified,2016-02-01,debt_consolidation,VA,23.38,680.0,684.0,10.0,0.0,5165.0,58.7,18.0,0.0,0
8748,20000.0,20000.0,36,9.75,643.0,B,B3,8.0,MORTGAGE,100000.0,Source Verified,2016-04-01,debt_consolidation,IN,16.04,705.0,709.0,12.0,0.0,17452.0,72.1,28.0,2.0,0
8749,20000.0,20000.0,36,9.17,637.58,B,B2,8.0,MORTGAGE,120000.0,Not Verified,2015-11-01,debt_consolidation,CA,13.95,725.0,729.0,19.0,0.0,18621.0,43.9,30.0,1.0,0
8750,28000.0,28000.0,36,14.49,963.66,C,C4,4.0,RENT,100000.0,Source Verified,2014-07-01,credit_card,GA,16.98,705.0,709.0,16.0,0.0,35572.0,69.1,24.0,0.0,0
8751,13000.0,13000.0,36,8.39,409.72,B,B1,3.0,RENT,110000.0,Not Verified,2016-03-01,debt_consolidation,NJ,17.67,665.0,669.0,23.0,0.0,5796.0,21.2,50.0,1.0,1
8752,16000.0,16000.0,60,10.99,347.8,B,B4,1.0,MORTGAGE,65000.0,Not Verified,2015-06-01,debt_consolidation,LA,19.57,715.0,719.0,5.0,0.0,5200.0,80.0,20.0,4.0,1
8753,10000.0,10000.0,36,13.11,337.47,B,B4,6.0,RENT,62000.0,Not Verified,2013-01-01,major_purchase,WI,6.46,685.0,689.0,6.0,0.0,16200.0,91.5,12.0,0.0,0
8754,6000.0,6000.0,36,10.49,194.99,B,B3,10.0,MORTGAGE,70000.0,Not Verified,2016-08-01,debt_consolidation,TN,25.27,785.0,789.0,21.0,0.0,6389.0,9.9,35.0,2.0,0
8755,24000.0,24000.0,60,13.33,550.14,C,C3,1.0,RENT,85000.0,Verified,2015-05-01,debt_consolidation,AK,16.32,675.0,679.0,6.0,0.0,22700.0,66.8,19.0,2.0,1
8756,5600.0,5600.0,36,18.25,203.16,D,D3,8.0,RENT,62000.0,Verified,2014-02-01,debt_consolidation,NY,22.71,670.0,674.0,12.0,0.0,4242.0,58.1,27.0,0.0,0
8757,13000.0,13000.0,60,5.31,247.18,A,A1,10.0,MORTGAGE,150000.0,Source Verified,2018-03-01,credit_card,NY,4.39,700.0,704.0,14.0,0.0,22573.0,51.3,29.0,7.0,0
8758,12000.0,12000.0,60,12.29,268.7,C,C1,6.0,MORTGAGE,51939.0,Not Verified,2015-09-01,debt_consolidation,OH,27.66,700.0,704.0,7.0,0.0,5268.0,69.3,14.0,1.0,1
8759,25900.0,25900.0,60,15.59,624.21,C,C5,0.0,OWN,100000.0,Not Verified,2016-09-01,debt_consolidation,SC,19.9,695.0,699.0,10.0,0.0,15842.0,91.0,21.0,6.0,0
8760,12000.0,12000.0,60,24.49,348.64,E,E3,3.0,RENT,98000.0,Source Verified,2016-10-01,debt_consolidation,MA,5.72,740.0,744.0,11.0,0.0,1551.0,5.0,14.0,0.0,0
8761,20400.0,20400.0,36,8.24,641.53,B,B1,10.0,MORTGAGE,120000.0,Not Verified,2016-10-01,debt_consolidation,CA,9.09,675.0,679.0,8.0,0.0,13894.0,61.5,28.0,4.0,0
8762,14000.0,14000.0,36,5.32,421.61,A,A1,5.0,MORTGAGE,132000.0,Source Verified,2015-08-01,credit_card,GA,9.91,765.0,769.0,20.0,0.0,7826.0,14.4,35.0,0.0,0
8763,22450.0,22450.0,60,19.72,591.3,D,D5,5.0,RENT,50000.0,Verified,2012-12-01,debt_consolidation,NY,13.45,680.0,684.0,19.0,0.0,18394.0,51.1,32.0,0.0,1
8764,2000.0,2000.0,36,7.26,62.0,A,A4,0.0,RENT,32000.0,Not Verified,2015-10-01,debt_consolidation,DE,18.94,720.0,724.0,7.0,1.0,1150.0,10.6,15.0,0.0,0
8765,4000.0,4000.0,36,12.74,134.28,C,C1,10.0,MORTGAGE,40000.0,Verified,2016-11-01,debt_consolidation,ID,19.2,670.0,674.0,7.0,0.0,10010.0,84.8,17.0,4.0,0
8766,12000.0,12000.0,36,6.62,368.45,A,A2,10.0,MORTGAGE,47000.0,Verified,2012-11-01,credit_card,NY,34.67,735.0,739.0,14.0,0.0,4577.0,19.7,52.0,4.0,0
8767,14500.0,14500.0,60,24.99,425.51,F,F4,8.0,OWN,29000.0,Source Verified,2015-01-01,debt_consolidation,MI,31.46,665.0,669.0,8.0,1.0,6538.0,62.9,18.0,3.0,0
8768,7900.0,7900.0,36,9.17,251.85,B,B2,5.0,RENT,59000.0,Source Verified,2015-08-01,debt_consolidation,AZ,11.9,675.0,679.0,8.0,0.0,7542.0,71.2,39.0,4.0,0
8769,13300.0,13300.0,60,18.25,339.55,E,E1,10.0,OWN,43000.0,Source Verified,2015-03-01,home_improvement,WA,38.91,745.0,749.0,12.0,1.0,2502.0,11.2,18.0,0.0,0
8770,35000.0,35000.0,36,16.99,1247.68,D,D1,3.0,RENT,252000.0,Source Verified,2013-12-01,debt_consolidation,NY,8.46,700.0,704.0,15.0,2.0,7142.0,40.8,60.0,9.0,1
8771,24500.0,24500.0,36,6.62,752.24,A,A2,3.0,MORTGAGE,98000.0,Source Verified,2014-02-01,credit_card,DC,14.13,710.0,714.0,11.0,0.0,14539.0,42.9,38.0,4.0,0
8772,20000.0,20000.0,36,13.99,683.46,C,C3,3.0,MORTGAGE,65000.0,Source Verified,2017-04-01,debt_consolidation,NE,21.14,725.0,729.0,8.0,0.0,6987.0,33.0,11.0,1.0,0
8773,20000.0,20000.0,36,9.16,637.49,B,B2,9.0,MORTGAGE,78000.0,Source Verified,2016-03-01,home_improvement,FL,18.55,715.0,719.0,15.0,0.0,17160.0,32.7,30.0,2.0,0
8774,6400.0,6400.0,36,14.49,220.27,C,C4,0.0,RENT,48000.0,Source Verified,2016-09-01,debt_consolidation,TN,14.42,725.0,729.0,10.0,0.0,12089.0,54.2,11.0,0.0,0
8775,8000.0,8000.0,36,12.29,266.83,C,C1,2.0,OWN,66300.0,Verified,2015-05-01,debt_consolidation,NY,19.57,680.0,684.0,10.0,0.0,14543.0,48.2,21.0,1.0,0
8776,12000.0,12000.0,60,10.99,260.85,B,B4,10.0,MORTGAGE,67000.0,Not Verified,2016-09-01,debt_consolidation,TX,23.36,710.0,714.0,8.0,0.0,5561.0,48.8,24.0,1.0,0
8777,6000.0,6000.0,36,9.8,193.05,B,B3,0.0,RENT,75000.0,Source Verified,2015-12-01,debt_consolidation,CA,9.66,725.0,729.0,5.0,0.0,6847.0,93.8,11.0,0.0,0
8778,31325.0,31325.0,36,10.75,1021.84,B,B4,10.0,MORTGAGE,102000.0,Verified,2016-04-01,credit_card,GA,35.89,745.0,749.0,11.0,0.0,31813.0,44.0,29.0,3.0,0
8779,1500.0,1500.0,36,17.57,53.91,D,D4,10.0,RENT,45000.0,Source Verified,2015-05-01,debt_consolidation,CA,24.32,670.0,674.0,9.0,1.0,5369.0,56.5,11.0,0.0,0
8780,30000.0,30000.0,60,11.99,667.19,B,B5,10.0,MORTGAGE,75000.0,Verified,2017-10-01,credit_card,MN,29.1,680.0,684.0,6.0,0.0,77127.0,96.0,18.0,3.0,1
8781,22450.0,22450.0,60,19.2,584.84,D,D3,10.0,RENT,51425.0,Source Verified,2013-11-01,debt_consolidation,FL,29.4,695.0,699.0,12.0,0.0,23656.0,77.8,23.0,0.0,0
8782,4300.0,4300.0,36,17.57,154.53,D,D4,6.0,OWN,11976.0,Verified,2015-08-01,home_improvement,FL,13.13,665.0,669.0,5.0,1.0,5534.0,55.3,16.0,0.0,0
8783,20000.0,20000.0,36,13.33,677.07,C,C3,10.0,RENT,75000.0,Source Verified,2015-07-01,debt_consolidation,MN,31.34,675.0,679.0,18.0,1.0,18322.0,62.3,42.0,0.0,0
8784,2200.0,2200.0,36,9.17,70.14,B,B2,10.0,MORTGAGE,75000.0,Source Verified,2015-11-01,credit_card,CA,5.89,680.0,684.0,10.0,0.0,3685.0,19.0,36.0,1.0,0
8785,15000.0,15000.0,60,13.33,343.84,C,C3,1.0,RENT,82000.0,Source Verified,2015-06-01,credit_card,CA,3.64,685.0,689.0,5.0,0.0,7936.0,54.7,8.0,0.0,1
8786,12000.0,12000.0,36,6.97,370.37,A,A2,2.0,RENT,63000.0,Not Verified,2013-10-01,credit_card,MD,11.97,760.0,764.0,6.0,0.0,12382.0,31.5,26.0,0.0,0
8787,7000.0,7000.0,36,12.74,234.99,C,C1,10.0,MORTGAGE,72571.0,Source Verified,2016-10-01,debt_consolidation,MN,12.45,680.0,684.0,11.0,0.0,2298.0,12.8,21.0,1.0,0
8788,35000.0,35000.0,60,16.29,856.54,D,D2,8.0,MORTGAGE,88000.0,Verified,2014-08-01,credit_card,MI,13.39,710.0,714.0,10.0,0.0,28714.0,86.7,23.0,3.0,1
8789,12000.0,12000.0,36,7.49,373.22,A,A4,0.0,RENT,50000.0,Source Verified,2017-02-01,debt_consolidation,PA,17.57,700.0,704.0,8.0,0.0,10699.0,49.1,12.0,0.0,0
8790,5000.0,5000.0,36,12.39,167.01,C,C1,6.0,RENT,29000.0,Verified,2015-01-01,credit_card,NY,20.32,660.0,664.0,7.0,0.0,6219.0,79.7,14.0,0.0,1
8791,16150.0,16150.0,36,16.59,572.51,D,D2,7.0,OWN,50000.0,Verified,2016-01-01,debt_consolidation,TX,36.2,680.0,684.0,13.0,0.0,16607.0,55.7,30.0,0.0,1
8792,16500.0,16500.0,60,18.24,421.15,D,D5,10.0,MORTGAGE,65000.0,Source Verified,2014-07-01,credit_card,MA,14.92,665.0,669.0,10.0,0.0,12049.0,91.3,15.0,3.0,1
8793,15925.0,15925.0,36,16.29,562.16,D,D1,7.0,MORTGAGE,113000.0,Verified,2016-02-01,debt_consolidation,AR,26.35,670.0,674.0,21.0,0.0,9717.0,73.0,44.0,4.0,1
8794,9500.0,9500.0,36,11.99,315.5,C,C1,2.0,RENT,28000.0,Source Verified,2016-03-01,major_purchase,VA,11.74,695.0,699.0,4.0,0.0,4372.0,59.9,16.0,0.0,0
